Feature,Importance
FAM212B,0.0
DUSP12,0.0
KAT2B,0.0
CPPED1,0.0
CNOT10,0.0
ZNF683,0.0
CHD8,0.0
NDUFS5,0.0
PRKCA,0.0
AREL1,0.0
DDX54,0.0
ZNF839,0.0
NCDN,0.0
PDE6B,0.0
TAF9B,0.0
KLHL25,0.0
CUEDC2,0.0
SLC25A44,0.0
C5orf45,0.0
SKIV2L2,0.0
CDK11A,0.0
MAP1LC3A,0.0
GUCD1,0.0
TICAM1,0.0
SMAP1,0.0
GSS,0.0
LAMP1,0.0
PGBD2,0.0
TFB1M,0.0
APBB3,0.0
PRPF19,0.0
IGF1R,0.0
TP53RK,0.0
METAP1,0.0
SRGAP3,0.0
RERE,0.0
PAXIP1-AS2,0.0
MOB1B,0.0
TMEM184C,0.0
FABP5,0.0
EVA1C,0.0
ITGAE,0.0
POMZP3,0.0
DYNLRB1,0.0
XRN2,0.0
RIF1,0.0
CEP135,0.0
KIF15,0.0
CMPK2,0.0
ARSD,0.0
CCDC14,0.0
COPB2,0.0
ZBED6,0.0
FRMD4B,0.0
RP5-966M1.6,0.0
AHI1,0.0
C8orf76,0.0
GGACT,0.0
TMEM170A,0.0
CCDC28A,0.0
SERPING1,0.0
C6orf57,0.0
ZNF165,0.0
ATP2B4,0.0
PLEC,0.0
HSH2D,0.0
ABHD3,0.0
ANP32B,0.0
SPAG1,0.0
ZNF276,0.0
PSMD6,0.0
ZNF146,0.0
RANBP1,0.0
TNFAIP8L1,0.0
SCAMP4,0.0
PAPSS1,0.0
SWI5,0.0
FBXO38,0.0
TRAPPC4,0.0
RLIM,0.0
BST2,0.0
SNX22,0.0
TRIM66,0.0
HMGXB4,0.0
JUN,0.0
DAPK2,0.0
OPA3,0.0
LYRM1,0.0
LARP1B,0.0
NDUFB5,0.0
PIBF1,0.0
AKAP7,0.0
AARSD1,0.0
RMND5B,0.0
ZNF585A,0.0
PSKH1,0.0
STX16,0.0
SETD1B,0.0
DGCR6,0.0
ZNF514,0.0
ROCK2,0.0
CHD7,0.0
METTL2B,0.0
MZT2A,0.0
TBRG1,0.0
TAP2,0.0
MPPE1,0.0
GAB2,0.0
KLHL22,0.0
FAM72B,0.0
PLCH2,0.0
TXLNG,0.0
FAM200B,0.0
ZMIZ2,0.0
FAH,0.0
PCF11,0.0
ZNF615,0.0
TCEA1,0.0
SOCS4,0.0
GIGYF1,0.0
TAF4B,0.0
RASAL3,0.0
STAT4,0.0
IST1,0.0
BRWD3,0.0
GTF2H3,0.0
ZNF445,0.0
SETD4,0.0
NFATC2,0.0
BCL6,0.0
CD4,0.0
FBXW2,0.0
BTN3A1,0.0
INTS10,0.0
RAB30,0.0
C2orf47,0.0
CCDC88C,0.0
IGLV2-14,0.0
TCEB2,0.0
PIGA,0.0
CLEC4E,0.0
FEM1B,0.0
CCDC126,0.0
CDC6,0.0
FGFR1,0.0
GSKIP,0.0
PREB,0.0
ARIH2,0.0
SIGLEC5,0.0
SRM,0.0
ZNF510,0.0
CD3D,0.0
SHKBP1,0.0
SRRT,0.0
ATP6V0A2,0.0
ZBTB2,0.0
ZNF350,0.0
KDM4B,0.0
C6orf120,0.0
PWP2,0.0
SNAPC4,0.0
UBE2K,0.0
ACADVL,0.0
NAT6,0.0
HTATIP2,0.0
BRAF,0.0
ZNF544,0.0
TMEM2,0.0
NT5DC1,0.0
CERS4,0.0
ATP6V1B2,0.0
ABCC11,0.0
LIAS,0.0
GTPBP4,0.0
CDK4,0.0
XPO6,0.0
ARF4,0.0
CIITA,0.0
CNIH1,0.0
POLM,0.0
IL7R,0.0
PFKL,0.0
ULK4,0.0
SLC15A4,0.0
PPP2R4,0.0
DENND4B,0.0
EIF2A,0.0
TNFRSF9,0.0
CD84,0.0
GBP3,0.0
ZNF564,0.0
TBC1D23,0.0
CROT,0.0
ZNF609,0.0
IZUMO4,0.0
C16orf72,0.0
C1RL,0.0
KIAA0947,0.0
RNF40,0.0
CHD6,0.0
UBE2R2,0.0
SMN2,0.0
WDR7,0.0
PAK2,0.0
G2E3,0.0
NOTCH2NL,0.0
CSRNP2,0.0
RABGEF1,0.0
EPC2,0.0
DEPDC5,0.0
WDR59,0.0
TOP1MT,0.0
EIF4EBP3,0.0
RP11-574K11.31,0.0
UBA7,0.0
KIF11,0.0
IPO8,0.0
DCAF6,0.0
BCS1L,0.0
DHX37,0.0
ZC3HC1,0.0
TET1,0.0
PTPN23,0.0
ARSA,0.0
WWP1,0.0
NDNL2,0.0
MSH5,0.0
ZNF234,0.0
PPARD,0.0
PAQR3,0.0
UNG,0.0
HECTD3,0.0
TMEM42,0.0
IFT20,0.0
PCBD1,0.0
NARS2,0.0
C6orf136,0.0
CCT4,0.0
TRUB1,0.0
GTF3C1,0.0
CUL1,0.0
PTBP2,0.0
ANLN,0.0
OSGEPL1,0.0
MZT2B,0.0
SLC4A7,0.0
CPSF2,0.0
ANAPC7,0.0
ST3GAL2,0.0
TRAPPC3,0.0
KLF7,0.0
SYPL1,0.0
ZNF814,0.0
CISH,0.0
DCTN3,0.0
SEC11C,0.0
MANBA,0.0
PINX1,0.0
ADAP2,0.0
RTN4,0.0
SMPD1,0.0
RPP38,0.0
ZNF589,0.0
STK11,0.0
CHAF1B,0.0
SLC30A7,0.0
CAPN7,0.0
SPRY2,0.0
PRPSAP2,0.0
U2AF1L4,0.0
RUNX2,0.0
MTRF1L,0.0
TACC3,0.0
MDM1,0.0
CCDC50,0.0
EBI3,0.0
C14orf142,0.0
RGPD3,0.0
API5,0.0
TOP1,0.0
ECI1,0.0
ATP5O,0.0
TMEM43,0.0
PREX1,0.0
MICA,0.0
C2,0.0
YJEFN3,0.0
CAV1,0.0
WBP4,0.0
AC015987.2,0.0
REXO1L10P,0.0
UBASH3A,0.0
SLC37A1,0.0
FAM111A,0.0
LRRC42,0.0
C20orf27,0.0
ARL6IP5,0.0
KLHL15,0.0
ABCE1,0.0
SEL1L3,0.0
MYO7A,0.0
ENDOV,0.0
C2orf69,0.0
FBRS,0.0
STRIP1,0.0
CD200R1,0.0
YBEY,0.0
NMI,0.0
FAM127B,0.0
TNFRSF10B,0.0
RYK,0.0
DHRS3,0.0
ATP6V0B,0.0
BRCA2,0.0
FOXRED1,0.0
SLCO4A1,0.0
ZBED6CL,0.0
AK4,0.0
CYHR1,0.0
PRKAB2,0.0
YKT6,0.0
LIN7C,0.0
PPP2R3C,0.0
GNLY,0.0
FYN,0.0
TRIM21,0.0
RNF8,0.0
GEN1,0.0
WDR91,0.0
TSC1,0.0
ISYNA1,0.0
PPCS,0.0
TCERG1,0.0
BATF,0.0
CPNE8,0.0
FAM21B,0.0
DAK,0.0
TMEM80,0.0
YOD1,0.0
RANGRF,0.0
JAGN1,0.0
WHSC1L1,0.0
ALDH6A1,0.0
KIAA0319L,0.0
IDE,0.0
ST3GAL4,0.0
USP16,0.0
KLHL24,0.0
DPP9,0.0
C16orf87,0.0
TM9SF4,0.0
LEAP2,0.0
TBC1D2B,0.0
PIGL,0.0
SEMA4C,0.0
CYP2S1,0.0
WDR6,0.0
CALM1,0.0
CTD-2228K2.5,0.0
ABTB2,0.0
NUDT14,0.0
GRWD1,0.0
JUP,0.0
ZNF566,0.0
ZCRB1,0.0
GNB2,0.0
DDX50,0.0
RGP1,0.0
PPP1R12B,0.0
PIK3C2A,0.0
INIP,0.0
HLA-DQB1,0.0
TDRKH,0.0
RGS2,0.0
PRKAR1B,0.0
CKAP2L,0.0
LRRC8D,0.0
DNAJA1,0.0
MESDC2,0.0
AHCY,0.0
ZNF506,0.0
ARMC2,0.0
TOPORS,0.0
CNOT2,0.0
ITFG1,0.0
CXCR4,0.0
MYO19,0.0
FAM211A,0.0
RPP25L,0.0
SH2D1A,0.0
PRR3,0.0
FBXL4,0.0
TMEM208,0.0
NAGPA,0.0
PIGB,0.0
AMT,0.0
P2RY14,0.0
SHQ1,0.0
CFDP1,0.0
SNRPA1,0.0
ZHX3,0.0
SGPP2,0.0
PLEKHO1,0.0
BLOC1S4,0.0
RBM22,0.0
TRIM13,0.0
OSCAR,0.0
COMMD6,0.0
CAD,0.0
AZI2,0.0
PRDX6,0.0
CLTA,0.0
FAM210A,0.0
PNPLA8,0.0
RNPEP,0.0
SH2B3,0.0
KIAA1191,0.0
ZNF626,0.0
TTC17,0.0
MUL1,0.0
CPD,0.0
TBC1D8B,0.0
TMEM57,0.0
MFSD8,0.0
RP11-770J1.5,0.0
RINT1,0.0
STAG2,0.0
ZNF286B,0.0
KIFAP3,0.0
GPAA1,0.0
CLIC4,0.0
POLB,0.0
HGS,0.0
BHLHE40,0.0
IPO9,0.0
ARRDC3,0.0
KIAA1683,0.0
RAP1GDS1,0.0
COX11,0.0
AL590867.1,0.0
LTBP3,0.0
ARL17A,0.0
PLP2,0.0
NPIPA2,0.0
NEU3,0.0
FIG4,0.0
LAMTOR5,0.0
CYSLTR1,0.0
DEK,0.0
SPDYE2B,0.0
UFL1,0.0
BX255923.1,0.0
MID1IP1,0.0
ZNF585B,0.0
SECISBP2L,0.0
TFDP2,0.0
SMARCB1,0.0
FBXO33,0.0
C2CD2,0.0
HIST1H4C,0.0
INSIG1,0.0
C7orf41,0.0
PRDM15,0.0
ZNF699,0.0
AGPAT4,0.0
GATAD2A,0.0
DEPDC1B,0.0
SECISBP2,0.0
ARHGEF19,0.0
PDCD2,0.0
LRIG2,0.0
COQ10A,0.0
PSEN1,0.0
ARHGAP18,0.0
FCER2,0.0
VPS33B,0.0
NFKBIB,0.0
UBA2,0.0
SF3B5,0.0
JKAMP,0.0
SCYL2,0.0
CD80,0.0
ZNF337,0.0
RARS,0.0
DUSP7,0.0
DLGAP4,0.0
SIMC1,0.0
RELL1,0.0
JMJD7,0.0
HSF2,0.0
CHPF2,0.0
TMEM218,0.0
AACS,0.0
ARPP19,0.0
C17orf75,0.0
LENG8,0.0
C1GALT1C1,0.0
MMS22L,0.0
ARPC5,0.0
PRAF2,0.0
GLA,0.0
FN1,0.0
NCKAP5L,0.0
ORC3,0.0
KBTBD3,0.0
ALG13,0.0
ZNF432,0.0
SPTLC2,0.0
IL15,0.0
NINJ2,0.0
EPSTI1,0.0
DVL3,0.0
TRUB2,0.0
GRSF1,0.0
SPATA33,0.0
CKAP5,0.0
CHD4,0.0
NDUFB1,0.0
CYB561,0.0
XYLT1,0.0
SELO,0.0
KIAA1468,0.0
TRAF1,0.0
ATAD3B,0.0
OBSCN,0.0
LACC1,0.0
CEP170,0.0
IPPK,0.0
PNMA1,0.0
RUSC1,0.0
SH3BP5,0.0
FZD6,0.0
LPIN1,0.0
TMEM167B,0.0
ATP6V1E1,0.0
PPIA,0.0
TMEM194A,0.0
RARS2,0.0
KMT2E,0.0
NTNG2,0.0
TCF7L2,0.0
FBXL12,0.0
RBMXL1,0.0
MUT,0.0
FAM110A,0.0
RPP21,0.0
PVR,0.0
BAG4,0.0
PARVB,0.0
RASSF2,0.0
LIMK1,0.0
RWDD4,0.0
A2M,0.0
DIP2A,0.0
EIF4E3,0.0
HN1L,0.0
GYS1,0.0
ERCC6,0.0
CENPO,0.0
ZNF652,0.0
CSF1R,0.0
TNK2,0.0
MAPK1,0.0
DPP8,0.0
AMMECR1,0.0
LRRC58,0.0
GTSE1,0.0
GMDS,0.0
ETV5,0.0
SLC35B2,0.0
ERCC6-PGBD3,0.0
MLXIP,0.0
ELOVL5,0.0
EMR2,0.0
BBS9,0.0
ACSS1,0.0
ZDHHC20,0.0
ATP5A1,0.0
SCAMP1,0.0
ZEB1,0.0
TRIT1,0.0
NDRG2,0.0
ANKRD13A,0.0
SERINC4,0.0
ITPR1,0.0
APEX2,0.0
ATP6V0C,0.0
USP20,0.0
FGFR1OP2,0.0
SLC27A1,0.0
ZNF93,0.0
ATP9B,0.0
SMIM15,0.0
ATF7IP2,0.0
HINT2,0.0
XRRA1,0.0
SELPLG,0.0
TESK1,0.0
SIRT7,0.0
ZNF451,0.0
GTSF1,0.0
MXD3,0.0
CHD1L,0.0
RNMTL1,0.0
TRAV12-3,0.0
DPP4,0.0
MAP3K2,0.0
CDC23,0.0
TSC22D1,0.0
KLHL2,0.0
ZNF417,0.0
ITM2A,0.0
C1orf54,0.0
IL6ST,0.0
PIK3C2B,0.0
AQP3,0.0
SORT1,0.0
YAF2,0.0
AIP,0.0
PAG1,0.0
AC013449.1,0.0
LMCD1,0.0
MCAT,0.0
NACA2,0.0
NET1,0.0
YTHDF1,0.0
WDFY3,0.0
PSMD7,0.0
RFC2,0.0
FBXW8,0.0
LRP2BP,0.0
ZFX,0.0
SF3B14,0.0
RFK,0.0
FBXO4,0.0
HDAC8,0.0
PCM1,0.0
TRIM16,0.0
ANAPC16,0.0
FAM188A,0.0
ZNF250,0.0
XKR8,0.0
LATS1,0.0
TNFAIP8L2,0.0
ISOC2,0.0
GAA,0.0
AURKAIP1,0.0
HNRNPA2B1,0.0
BCL11B,0.0
PLEKHA5,0.0
PPHLN1,0.0
C1orf216,0.0
ZNF446,0.0
MDN1,0.0
TOB2,0.0
PTPRM,0.0
B4GALT5,0.0
ISG20L2,0.0
PEX1,0.0
RGPD2,0.0
SLC41A3,0.0
E2F4,0.0
RTF1,0.0
DEAF1,0.0
CHURC1-FNTB,0.0
ZNF248,0.0
CD302,0.0
PLK3,0.0
ZNF259,0.0
TM9SF2,0.0
ARPC1A,0.0
NCAPG2,0.0
KLRB1,0.0
DDX26B,0.0
CDK1,0.0
ENTPD7,0.0
DAPK3,0.0
BRWD1,0.0
EBAG9,0.0
RNF7,0.0
AGFG1,0.0
PNKP,0.0
TNFSF12,0.0
RQCD1,0.0
FBXO42,0.0
AURKB,0.0
SNRNP35,0.0
PLXDC2,0.0
NDUFV1,0.0
COPS8,0.0
PMAIP1,0.0
CDIPT,0.0
ST8SIA4,0.0
FNDC3A,0.0
TIAM2,0.0
ANKS1A,0.0
SLC25A22,0.0
POLD1,0.0
ERI3,0.0
GPKOW,0.0
KIAA0430,0.0
PKMYT1,0.0
EFCAB13,0.0
C21orf91,0.0
WBSCR16,0.0
MICAL1,0.0
ANKRD46,0.0
DNAAF2,0.0
KLRC4,0.0
ZC3H7A,0.0
MTCP1,0.0
CCDC109B,0.0
DONSON,0.0
ELMOD2,0.0
FCHSD1,0.0
TMEM55B,0.0
CBY1,0.0
VHL,0.0
OSBPL5,0.0
TDRD7,0.0
VEZF1,0.0
LENG9,0.0
TARS2,0.0
DDX41,0.0
NAMPT,0.0
MTMR4,0.0
MTMR9,0.0
KBTBD8,0.0
SEMA4A,0.0
FAM156A,0.0
ATG9A,0.0
TUBG1,0.0
TUBG2,0.0
MATR3,0.0
SLC25A25,0.0
SNRNP48,0.0
PIAS1,0.0
PRR11,0.0
NPEPL1,0.0
TROAP,0.0
PELO,0.0
CTD-2370N5.3,0.0
SLC4A8,0.0
PCGF5,0.0
CCZ1B,0.0
ANKRD17,0.0
HSPBP1,0.0
FUBP1,0.0
MED10,0.0
ATG2B,0.0
ZFP91,0.0
BTK,0.0
LIMA1,0.0
CSGALNACT2,0.0
GGA2,0.0
RP11-468E2.4,0.0
LZIC,0.0
CSNK2A2,0.0
WDR55,0.0
AGAP3,0.0
IFIH1,0.0
N4BP2L2,0.0
ZDHHC24,0.0
HADHB,0.0
FARSB,0.0
SCO2,0.0
RP11-438J1.1,0.0
NAALADL1,0.0
MESDC1,0.0
PTOV1,0.0
SNRNP25,0.0
HS2ST1,0.0
SAP30BP,0.0
MSRB1,0.0
ANAPC10,0.0
TMEM131,0.0
MIB1,0.0
FPR3,0.0
NAA15,0.0
KLHL5,0.0
CMC4,0.0
SLC25A51,0.0
ABCD4,0.0
ANAPC1,0.0
MED26,0.0
MPV17L,0.0
KIAA0753,0.0
ARHGAP10,0.0
CDC37L1,0.0
CCNB2,0.0
FBLN7,0.0
LDB1,0.0
PSMD1,0.0
CTCF,0.0
DENND4A,0.0
ASB6,0.0
GLRX2,0.0
GLRX,0.0
NTHL1,0.0
STIM2,0.0
SCYL1,0.0
LMBR1,0.0
WDR90,0.0
RHOB,0.0
EIF2B2,0.0
PPP2R5C,0.0
JOSD2,0.0
TMEM70,0.0
HK2,0.0
TBX21,0.0
KCTD20,0.0
HLA-E,0.0
PDCD6,0.0
CCR1,0.0
SP1,0.0
SLC29A3,0.0
SHPRH,0.0
HMGCL,0.0
C10orf76,0.0
CLN5,0.0
PPT2-EGFL8,0.0
CADM1,0.0
TRIP4,0.0
QTRTD1,0.0
ASAH1,0.0
KIAA2013,0.0
RBM4B,0.0
ARHGAP11A,0.0
POLR1E,0.0
NPIPA8,0.0
CYB561D1,0.0
FBXO32,0.0
EIF4G1,0.0
ZRANB1,0.0
WTAP,0.0
NF2,0.0
COIL,0.0
MARCO,0.0
TSPAN32,0.0
SUFU,0.0
PQLC1,0.0
HUWE1,0.0
PRAM1,0.0
CXorf65,0.0
CCDC18,0.0
H2AFX,0.0
SDK2,0.0
DPM1,0.0
HIST1H2BD,0.0
CBFA2T2,0.0
PTBP3,0.0
CTSH,0.0
PTPN12,0.0
PITPNA,0.0
PTCH1,0.0
TTF2,0.0
TM9SF1,0.0
CNPY4,0.0
IKBKAP,0.0
COPS2,0.0
PHLDB1,0.0
PSMB6,0.0
MIS18A,0.0
MORC4,0.0
SERPINB1,0.0
ADAMTSL4,0.0
GNE,0.0
CYB5D1,0.0
THEM4,0.0
ARL13B,0.0
DGCR8,0.0
CD276,0.0
ZNF136,0.0
RP11-849F2.7,0.0
TVP23C,0.0
KATNAL1,0.0
ALG6,0.0
CCDC125,0.0
KIAA0141,0.0
CYP4V2,0.0
CTC-554D6.1,0.0
FAM174A,0.0
MAN1B1,0.0
TXN,0.0
HSPE1,0.0
DHX57,0.0
SIK2,0.0
ZMAT5,0.0
BAG1,0.0
NSD1,0.0
KIAA1429,0.0
NAF1,0.0
RP11-347C12.1,0.0
ZBTB9,0.0
SAMD3,0.0
TSSC1,0.0
GAR1,0.0
DFFB,0.0
PLAU,0.0
SPECC1L,0.0
PAPD7,0.0
FIGNL1,0.0
TRANK1,0.0
CCNL1,0.0
HMGA1,0.0
IFI27L2,0.0
NAPRT1,0.0
ETAA1,0.0
CRBN,0.0
ZNF282,0.0
EFTUD2,0.0
AGBL5,0.0
HIST1H2BG,0.0
TRBV4-2,0.0
ABCA5,0.0
MLLT3,0.0
LMO4,0.0
NAA60,0.0
NUCKS1,0.0
APC,0.0
EXTL3,0.0
DDX20,0.0
ATG4C,0.0
C14orf37,0.0
ZDHHC6,0.0
SMIM7,0.0
MEF2D,0.0
NHEJ1,0.0
ADNP2,0.0
PHF8,0.0
NIPSNAP1,0.0
ABHD15,0.0
HMBS,0.0
UVRAG,0.0
HK3,0.0
NDOR1,0.0
CDAN1,0.0
ATAD1,0.0
UBE2H,0.0
MCRS1,0.0
ATXN7L3,0.0
RAB37,0.0
FAM129C,0.0
SCMH1,0.0
PEA15,0.0
RNASEK,0.0
FCF1,0.0
PEX19,0.0
ARRDC1,0.0
MTCH1,0.0
CCPG1,0.0
ATG5,0.0
HMMR,0.0
CCT6A,0.0
KIF21B,0.0
AGPAT2,0.0
RASA4B,0.0
DDB2,0.0
ZNF263,0.0
SPDYA,0.0
FAM214B,0.0
MKS1,0.0
QDPR,0.0
ZFAND1,0.0
DUSP10,0.0
MMD,0.0
HK1,0.0
ST3GAL6,0.0
GADD45A,0.0
LRRCC1,0.0
ZNF330,0.0
NKAP,0.0
ZDHHC21,0.0
CCDC23,0.0
DNAJC13,0.0
FAM134C,0.0
ST6GAL1,0.0
CALCOCO2,0.0
STARD8,0.0
GALK1,0.0
NAA38,0.0
NFAT5,0.0
ZMAT2,0.0
SDR39U1,0.0
EHD3,0.0
POLE,0.0
VAMP1,0.0
SLC12A2,0.0
TSPAN17,0.0
ATP6V1A,0.0
IGHM,0.0
KRR1,0.0
JMY,0.0
PPM1B,0.0
OGFRL1,0.0
TDRD3,0.0
THEMIS,0.0
SLC8A1,0.0
SGCB,0.0
NOP9,0.0
DGCR14,0.0
GATAD2B,0.0
ZDHHC3,0.0
ALDH16A1,0.0
NUSAP1,0.0
RDH13,0.0
CTSK,0.0
LSM4,0.0
DNAJC24,0.0
PGAM1,0.0
MCEE,0.0
AL353354.2,0.0
YARS2,0.0
TMEM186,0.0
TBC1D24,0.0
PRKAG1,0.0
UBE2E3,0.0
UQCRC1,0.0
KRTCAP2,0.0
YTHDF3,0.0
THBS3,0.0
MOB3B,0.0
ANXA2R,0.0
RFC5,0.0
EMC8,0.0
SPI1,0.0
WDR46,0.0
ASB1,0.0
GSAP,0.0
NUTM2B,0.0
SLC39A9,0.0
HIST1H2BF,0.0
GAS7,0.0
KPNB1,0.0
FAM50B,0.0
C14orf80,0.0
ACSF3,0.0
HS1BP3,0.0
TSEN2,0.0
NCOR1,0.0
CEP68,0.0
TPRA1,0.0
POLQ,0.0
TRIM27,0.0
DNAAF1,0.0
ANKRD52,0.0
YIF1A,0.0
TANC2,0.0
EXOC7,0.0
ZDHHC7,0.0
SNX27,0.0
PRADC1,0.0
PHTF2,0.0
ATRAID,0.0
RASGEF1A,0.0
RFNG,0.0
RUNX1,0.0
MPP1,0.0
NPIPB9,0.0
IK,0.0
NPTN,0.0
WIPI1,0.0
LGALS9C,0.0
PSMF1,0.0
DAB2,0.0
ALG12,0.0
NUCB1,0.0
ZNF426,0.0
KCTD18,0.0
EPB41L2,0.0
TSNAX,0.0
RAB11FIP2,0.0
GGNBP2,0.0
TM2D3,0.0
UBE2L3,0.0
EEF1E1,0.0
EPB41,0.0
TSC22D2,0.0
ANKRD39,0.0
TINF2,0.0
JRKL,0.0
LCORL,0.0
TAF5L,0.0
SLC25A32,0.0
LLGL1,0.0
CDK7,0.0
THAP11,0.0
NR1D2,0.0
TOMM40,0.0
HIST1H3G,0.0
TMEM128,0.0
NANS,0.0
RBM5,0.0
SYF2,0.0
CCL5,0.0
RHD,0.0
TSPYL4,0.0
SLA2,0.0
PUS10,0.0
HAUS8,0.0
ATAD3A,0.0
CES2,0.0
AP1M1,0.0
WDR3,0.0
SMYD4,0.0
KPNA3,0.0
GATSL3,0.0
KPNA6,0.0
FAM3A,0.0
C19orf70,0.0
UPF2,0.0
HIST1H2AC,0.0
GPSM2,0.0
LAT,0.0
TXNDC12,0.0
CEP89,0.0
BCR,0.0
GPANK1,0.0
PIM1,0.0
RPN2,0.0
GPR107,0.0
PHF11,0.0
TMEM104,0.0
PIP5K1C,0.0
LPCAT3,0.0
WBP1,0.0
NUP43,0.0
MPEG1,0.0
EHD1,0.0
SRP54,0.0
DDX39A,0.0
COL19A1,0.0
CPNE5,0.0
TRAPPC10,0.0
ATP11C,0.0
ACADSB,0.0
DDX59,0.0
FMNL1,0.0
NOP16,0.0
PUSL1,0.0
CYB5B,0.0
CCDC53,0.0
NBEAL2,0.0
MTERFD3,0.0
TEX10,0.0
CSTF1,0.0
SUPT3H,0.0
GPHN,0.0
PSMC3,0.0
ATMIN,0.0
SMEK2,0.0
ZCCHC11,0.0
PRMT7,0.0
TIFA,0.0
EME2,0.0
BAG3,0.0
THBD,0.0
PAFAH1B2,0.0
UBE2M,0.0
ZRSR2,0.0
CREM,0.0
MBOAT7,0.0
FSCN1,0.0
DHODH,0.0
WDR35,0.0
BCOR,0.0
TMEM120A,0.0
RNF25,0.0
FAM114A2,0.0
GTDC1,0.0
YEATS2,0.0
HNRNPUL1,0.0
LZTFL1,0.0
DGKD,0.0
CDKN2AIPNL,0.0
KIAA2026,0.0
ARHGAP21,0.0
KDELC2,0.0
ATG4D,0.0
ADORA2A,0.0
ANGEL2,0.0
FECH,0.0
GBAS,0.0
SBNO1,0.0
DHX29,0.0
PRKCSH,0.0
GSK3B,0.0
EFR3A,0.0
CCDC90B,0.0
CDKN2C,0.0
SIPA1L3,0.0
JAK3,0.0
SEPHS2,0.0
TCP1,0.0
RAD54L,0.0
SASS6,0.0
DENND6B,0.0
POLG2,0.0
WDR36,0.0
MCOLN2,0.0
XRCC6BP1,0.0
SYNE1,0.0
DOCK2,0.0
PLXNA1,0.0
CNNM4,0.0
MED22,0.0
TNF,0.0
SERPINB6,0.0
UBQLN1,0.0
COG8,0.0
NELFE,0.0
C5orf15,0.0
SRBD1,0.0
CORO1C,0.0
FOXJ3,0.0
PTAFR,0.0
PIK3CG,0.0
GLUD1,0.0
RBBP5,0.0
RBAK,0.0
ZNF2,0.0
FAM122C,0.0
CDCA8,0.0
BBX,0.0
KAT5,0.0
STK36,0.0
ZNF562,0.0
REPIN1,0.0
POLR1C,0.0
RBM26,0.0
ZNF383,0.0
KCTD13,0.0
AGPS,0.0
SUSD1,0.0
TIMP2,0.0
NUDT17,0.0
RNF2,0.0
PRDX4,0.0
SEC23A,0.0
VPS37C,0.0
LDOC1L,0.0
CYBB,0.0
F13A1,0.0
TUBB2B,0.0
YWHAQ,0.0
ZKSCAN5,0.0
NPRL3,0.0
TMEM38B,0.0
TBC1D32,0.0
WSB2,0.0
MINPP1,0.0
AGAP2,0.0
RC3H2,0.0
AP5M1,0.0
ZNF28,0.0
TRAM2,0.0
ZCCHC8,0.0
ACTR8,0.0
LMBRD2,0.0
SLC30A4,0.0
CD22,0.0
CEP192,0.0
USP18,0.0
RAP1B,0.0
GTF2A1,0.0
BACH1,0.0
GPR56,0.0
SPIDR,0.0
C2CD2L,0.0
METTL18,0.0
ZNF10,0.0
RAB43,0.0
DUSP22,0.0
PHACTR2,0.0
SSU72,0.0
FAM45A,0.0
MPV17L2,0.0
ABCB7,0.0
DNAH1,0.0
AP4M1,0.0
ILK,0.0
SLC27A2,0.0
ZNF692,0.0
LAMTOR2,0.0
DNAJC11,0.0
NDUFA4,0.0
DHRS7B,0.0
TRAPPC2P1,0.0
TENM1,0.0
SKA1,0.0
CALM2,0.0
MORF4L1,0.0
PHLDA2,0.0
IFNAR1,0.0
ZNF268,0.0
POLD3,0.0
FAM134A,0.0
TM6SF1,0.0
KLRC1,0.0
LARS,0.0
TNFRSF12A,0.0
GCLC,0.0
LRRFIP2,0.0
CUL4B,0.0
STRA13,0.0
C1GALT1,0.0
GDF11,0.0
E2F5,0.0
HMGB2,0.0
UPF1,0.0
PRRG4,0.0
ACSL5,0.0
TBC1D7,0.0
YTHDC1,0.0
CBL,0.0
MAPK13,0.0
ASCC2,0.0
C9orf16,0.0
LRP1,0.0
GPR137,0.0
C1QBP,0.0
ENC1,0.0
EPB41L5,0.0
XPC,0.0
SF3B4,0.0
GTF3C5,0.0
CALHM2,0.0
FKBP15,0.0
CR2,0.0
CRNKL1,0.0
CPSF7,0.0
ITGA2,0.0
TMEM260,0.0
PCGF3,0.0
ESCO2,0.0
CTDSP1,0.0
PCMTD2,0.0
SHARPIN,0.0
SLC35E1,0.0
SNX12,0.0
TMEM254,0.0
N4BP2L1,0.0
SDF2L1,0.0
PSMG1,0.0
RP11-321N4.5,0.0
LOXL3,0.0
NBPF15,0.0
CD151,0.0
LETMD1,0.0
CLIP1,0.0
CDC45,0.0
KMO,0.0
C9orf38,0.0
ADRM1,0.0
PLEKHA2,0.0
CDKL1,0.0
TRMT13,0.0
TMPRSS3,0.0
WDR34,0.0
ZNF714,0.0
TPM3,0.0
CAMK1D,0.0
SLC38A9,0.0
SIGMAR1,0.0
ZNF224,0.0
SLC38A7,0.0
ZNF780B,0.0
KIAA1919,0.0
LIG4,0.0
RECQL5,0.0
HDDC3,0.0
TBL3,0.0
MAN2A1,0.0
NUB1,0.0
C11orf73,0.0
PYGB,0.0
POLR2J3,0.0
SLC25A12,0.0
FKTN,0.0
TMEM14B,0.0
ARSG,0.0
WIPI2,0.0
DHX58,0.0
POR,0.0
OSGIN2,0.0
CD226,0.0
RBMS1,0.0
LAS1L,0.0
WDR76,0.0
UPK3BL,0.0
HIBCH,0.0
SMIM12,0.0
RNPEPL1,0.0
